house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment,"1,350 sq ft",Kondapur,Hyderabad,17.46947479,78.36172485,28600,INR,2,Posted 17 days ago,"A spacious home designed for families aspiring for a modern lifestyle, this Apartment is available for affordable rent in Hyderabad. It is a 2 BHK Apartment situated in Kondapur at a coveted location with well-developed infrastructure. This Apartment is a good example of a well-planned residential property with all new-age conveniences available for the residents. The unit is Semi Furnished. The 2 BHK property has been impeccably designed property to meet the space needs of a contemporary home seeker. The property is North facing, built as per vaastu principles. This 2 BHK unit is built on floor 4 out of a total 5 floors. There are 2 bedrooms and 2 bathroom. There are 2 balcony, giving majestic views of the outside world. The built-up area of this property is 1350 Square feet. The monthly rent that has to be paid is Rs 28600. The security deposit payable by the residents is Rs 28600. Project Highlights They will also find shops and utility stores within easy reach",No Deposit,Semi-Furnished
2 BHK Apartment,"1,150 sq ft",Kondapur,Hyderabad,17.46947479,78.36172485,26000,INR,2,Posted 17 days ago,"It’s a 2 bhk multistorey apartment situated in Kondapur, Hyderabad. It is north facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment,850 sq ft,Kondapur,Hyderabad,17.45896149,78.35259247,23500,INR,1,Posted 17 days ago,"This Apartment can be a comfortable and affordable home for your family. It is a 1 BHK unit available on rent at Kondapur in Hyderabad. This Apartment comes with a plethora of amenities to meet your modern lifestyle needs. It is Fully Furnished. It is located on floor 3 of the building having a total 5 floors. Offering beautiful city views, this 1 BHK has been thoughtfully developed. It includes a total of 1 bedroom and 1 bathroom. The property is East facing. It also includes 1 balcony that can be a perfect place for relaxation. The built-up area of the Apartment is 850 Square feet. The Apartment is available for a monthly rent of Rs 23500. The security deposit payable is Rs 23500. Project Highlights The locality Kondapur where this Apartment is situated, has well-equipped social infrastructure",No Deposit,Furnished
3 BHK Apartment,"2,200 sq ft",Kondapur,Hyderabad,17.46947479,78.36172485,35000,INR,3,Posted 17 days ago,"A spacious home designed for families aspiring for a modern lifestyle, this Apartment is available for affordable rent in Hyderabad. It is a 3 BHK Apartment situated in Kondapur at a coveted location with well-developed infrastructure. This Apartment is a good example of a well-planned residential property with all new-age conveniences available for the residents. The unit is Semi Furnished. The 3 BHK property has been impeccably designed property to meet the space needs of a contemporary home seeker. The property is East facing, built as per vaastu principles. This 3 BHK unit is built on floor 2 out of a total 5 floors. There are 3 bedrooms and 3 bathroom. There are 3 balcony, giving majestic views of the outside world. The built-up area of this property is 2200 Square feet. The monthly rent that has to be paid is Rs 35000. The security deposit payable by the residents is Rs 35000. Project Highlights They will also find shops and utility stores within easy reach",No Deposit,Semi-Furnished
2 BHK Apartment,"1,240 sq ft",Kondapur,Hyderabad,17.46209908,78.35467529,37500,INR,2,Posted 17 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Kondapur, Hyderabad. It is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Please contact for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,350 sq ft",Mehdipatnam,Hyderabad,17.39561081,78.43412781,20000,INR,2,Posted 6 months ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in the heart of Mehdipatnam. It has area of 1350 sqft and is available at a rent of Rs. 20,000. The house is semi-furnished. This residential property is ready-to-move-in. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment,550 sq ft,Kondapur,Hyderabad,17.46299171,78.35764313,23000,INR,1,Posted 2 months ago,"A spacious 1 bhk multistorey apartment is available for rental in Kondapur, Hyderabad. It has area of 550 sqft and is available at a rent of Rs. 23,000. It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 sofa. It also has 1 washing machine, 1 microwave, 1 ac and 1 bed. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,900 sq ft,Kondapur,Hyderabad,17.4737587,78.3638382,20000,INR,2,Posted 6 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Kondapur. It has an area of 900 sqft with a carpet area of 800 sqft . The property is available at a monthly rental of Rs. 20,000 . It is a semi-furnished property. It is north facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,200 sq ft",Kondapur,Hyderabad,17.46947479,78.36172485,34000,INR,2,Posted 6 months ago,"A spacious 2 bhk multistorey apartment is available for rental in Kondapur, Hyderabad. It has a built-up area of 1200 sqft and is available for rent at Rs. 34,000 per month . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Furnished
1 BHK Apartment,600 sq ft,Gachibowli,Hyderabad,17.39962387,78.3611908,22000,INR,1,Posted 6 months ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in DLF New City Heights , one of the most prestigious projects of Gachibowli. It has area of 600 sqft and is available at a rent of Rs. 22,000. It is a furnished property. Furnishings include 4 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 bed and 1 modular kitchen. It is on 3rd floor. The building has a total of 5 floor(s). It has children's play area as well as power backup. The project also has gymnasium, cafeteria, 24_x_7_security, sports facility, swimming pool and lift available. It is facing east direction. The property has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ","22,000",Furnished
4 BHK Apartment,"4,000 sq ft",Gachibowli,Hyderabad,17.41477776,78.33996582,150000,INR,5,Posted 2 months ago,Gated community semi furnished premium flat with all modern amenities located in prestige high fields Gachibowli Financial district close to continental hospital and outer ring road," 4,50,000",Semi-Furnished
4 BHK Villa,"4,140 sq ft",Tellapur,Hyderabad,17.46953392,78.25675201,150000,INR,4,Posted a month ago,"Well designed 4 bhk villa is available at a prime location in My Home Constructions Ankura. It has a built-up area of 4140 sqft and is available for rent at Rs. 1.50 lac per month (negotiable). It is a semi-furnished property. It has 3 wardrobe, 1 gas connection, 3 ac and 1 modular kitchen. It has open car parking as well as indoor games. The project also has jogging track, intercom, swimming pool, lift(s), shopping mall, 24 x 7 security, club house and children's play area. It is facing east direction. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details. "," 4,50,000",Semi-Furnished
2 BHK Apartment,400 sq ft,Jubilee Hills,Hyderabad,17.42524719,78.414505,3000,INR,1,Posted a month ago,"A spacious 2 bhk multistorey apartment is available for rental in Mantri Group A, Jubilee Hills, Hyderabad. It has an area of 400 sqft with a carpet area of 234 sqft . The property is available at a monthly rental of Rs. 3,000 . It is an unfurnished property. It is located on the 2nd floor(out of a total of 2 floor(s)). It has gymnasium as well as rain water harvesting. The project also has indoor games, club_house, multipurpose room, children's_play_area, fire sprinklers, full power backup, maintenance staff and cafeteria. It has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living for the residents. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment,400 sq ft,Jubilee Hills,Hyderabad,17.42524719,78.414505,3000,INR,1,Posted a month ago,"It has lift(s). Other amenities include full power backup, multipurpose room, gymnasium, cctv, cafeteria, rain water harvesting, club_house, children's_play_area and swimming_pool. It is facing north direction. The property has 1 bathroom and 1 balcony. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Unfurnished
3 BHK Independent Floor,"1,950 sq ft",Nizampet,Hyderabad,17.52264595,78.38479614,40000,INR,3,Posted a month ago,"This spacious 3 bhk builder floor is available for rental and is located in the heart of Nizampet. It has an area of 1950 sqft with a carpet area of 1800 sqft . The property is available at a monthly rental of Rs. 40,000 . It is a semi-furnished property. Its main door is facing east direction. This residential property is ready-to-move-in. It is well connected to the city areas. ",No Deposit,Semi-Furnished
6 BHK Villa,"4,707 sq ft",Yapral,Hyderabad,17.50217628,78.53127289,100000,INR,4,Posted a month ago,This spacious 6 bhk villa is available for rental and is located in the heart of Yapral. The house is unfurnished. It is facing east direction. It is a ready-to-move-in property. It is situated in the proximity of all the important facilities.,No Deposit,Unfurnished
3 BHK Apartment,"1,755 sq ft",Puppalaguda,Hyderabad,17.40136337,78.36746979,48000,INR,3,Posted a month ago,"It’s a 3 bhk multistorey apartment situated in BRC Sri Hemadurga Sivahills, Puppalaguda, Hyderabad. The house is semi-furnished. It has swimming pool. Other amenities include children's play area, cctv, sports facility, power backup, club house, intercom, gymnasium, gated community and lift available. It is facing east direction. It is a 6 year old ready-to-move-in property. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Independent House,"1,200 sq ft",Dammaiguda,Hyderabad,17.50790977,78.59606171,9000,INR,2,Posted a month ago,"It’s a 2 bhk independent house situated in Dammaiguda. It has an area of 1200 sqft with a carpet area of 1070 sqft . The property is available at a monthly rental of Rs. 9,000 . The house is unfurnished. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ",No Deposit,Unfurnished
2 BHK Apartment,"1,250 sq ft",Gachibowli,Hyderabad,17.4350338,78.37367249,20000,INR,2,Posted 25 days ago,"It has area of 1250 sqft and is available at a rent of Rs. 20,000. The house is furnished. It has gated community as well as full power backup. The project also has children's play area, intercom, gymnasium, club house, lift available, full power backup, swimming pool and power backup. It is a 6 year old ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Furnished
3 BHK Independent House,"1,995 sq ft",Kompally,Hyderabad,17.56636238,78.48514557,32000,INR,3,Posted a month ago,"This spacious 3 bhk independent house is available for rental and is located in Oorjita Builders Grand Vie II, one of the most prestigious projects of Kompally. It has area of 1995 sqft and is available at a rent of Rs. 32,000. It is a semi-furnished property. It is a 8 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,200 sq ft",Gachibowli,Hyderabad,17.4350338,78.37367249,25000,INR,2,Posted a month ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in NCC Urban Gardenia, one of the most prestigious projects of Gachibowli. It has a built-up area of 1200 sqft and is available for rent at Rs. 25,000 per month . The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It has intercom. Other amenities include full power backup, children's play area, power backup, gymnasium, gated community, full power backup, club house, lift available and swimming pool. It is east facing property. It is a 6 year old ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. ",No Deposit,Furnished
1 BHK Independent House,"1,100 sq ft",Upparpally,Hyderabad,17.35823822,78.41396332,10000,INR,1,Posted a month ago,"It’s a 1 bhk independent house situated in Upparpally. It has an area of 1100 sqft . The property is available at a monthly rental of Rs. 10,000 . The house is semi-furnished. It is a ready-to-move-in property. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,710 sq ft,Gachibowli,Hyderabad,17.44486046,78.36588287,11000,INR,1,Posted 18 days ago,"A spacious 1 bhk multistorey apartment is available for rental in Ramky Group Towers, Gachibowli, Hyderabad. It has a built-up area of 710 sqft and is available for rent at Rs. 11,000 per month . The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It has swimming pool as well as lift available. The project also has gymnasium, children's play area, club house and power backup. It is facing northeast direction. It is a 9 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
1 BHK Apartment,710 sq ft,Gachibowli,Hyderabad,17.44486046,78.36588287,11000,INR,1,Posted 18 days ago,"It has an area of 710 sqft with a carpet area of 710 sqft . The property is available at a monthly rental of Rs. 11,000 . It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. ",No Deposit,Furnished
1 RK Studio Apartment,270 sq ft,Uppal,Hyderabad,17.41095734,78.55712128,7000,INR,1,Posted 12 days ago,"This spacious 1 rk builder floor is available for rental and is located in the heart of Uppal. It has an area of 270 sqft with a carpet area of 200 sqft . The property is available at a monthly rental of Rs. 7,000 . The house is semi-furnished. Its main door is facing northwest direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details. ",No Deposit,Semi-Furnished
4 BHK Apartment,"1,800 sq ft",Manikonda,Hyderabad,17.4160347,78.36521912,60000,INR,3,Posted 12 days ago,Gated community semi furnished flat with all modern amenities located in ace Atlantis khajaguda near Delhi public school Oakridge international school," 1,20,000",Semi-Furnished
4 BHK Independent House,"2,740 sq ft",Trimalgherry,Hyderabad,17.47449493,78.50055695,40000,INR,4,Posted 18 days ago,"It has a built-up area of 2740 sqft and is available for rent at Rs. 40,000 per month . The house is semi-furnished. It is facing west direction. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Independent House,900 sq ft,Medchal,Hyderabad,17.63892937,78.47446442,9000,INR,1,Posted 18 days ago,"5 km from CMR Engineering College and near to medchal railway station  More About This Property This is a modern and stylish home available for affordable rent in Hyderabad. It is a 1 BHK Independent House situated at Medchal. Designed to meet your lifestyle needs, the Independent House provides a range of modern amenities for the comfort of the residents. It is fully furnished. Modern home seekers will experience a comfortable living in this 1 BHK property. The 1 BHK unit is elegantly designed to meet your housing needs. The Independent House has 1 bedroom. It has 1 bathroom. The 1 BHK unit also includes 1 balcony giving splendid views of the surroundings. It is a North-East facing unit, designed as per vaastu principles. The built-up area of the Independent House is 900 square_feet. The carpet area is 750 square_feet. The monthly rent for the Independent House is Rs 9000. The security deposit is Rs 9000. Project Highlights The developer also offers 1 BHK units as a part of this project. Modern safety features like cctv facility have also been installed in the property. The locality Medchal enjoys good connectivity and convenience in terms of a well-developed social infrastructure",No Deposit,Furnished
3 BHK Apartment,"1,650 sq ft",Hitech City,Hyderabad,17.46380806,78.34134674,52500,INR,3,Posted 19 days ago,"It’s a 3 bhk multistorey apartment situated in Trend Set Rythme, Hitech City, Hyderabad. It has area of 1650 sqft and is available at a rent of Rs. 52,500. It has club house as well as swimming pool. The project also has cctv, lift available, community hall, car_parking, sports facility, gated community, gymnasium and power_backup. Its main door is facing north direction. It is a 8 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. ",No Deposit,Semi-Furnished
2 BHK Independent House,950 sq ft,Kanchan Bagh,Hyderabad,17.31834221,78.51567841,11000,INR,2,Posted 18 days ago,"It has area of 950 sqft and is available at a rent of Rs. 11,000. The house is unfurnished. Its main door is facing west direction. It is a 8 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"2,020 sq ft",Kondapur,Hyderabad,17.46428871,78.35141754,43000,INR,3,Posted 8 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Xenofive Pearl, Kondapur, Hyderabad. It has a built-up area of 2020 sqft and is available for rent at Rs. 43,000 per month . The house is semi-furnished. It has rain water harvesting. Other amenities include children's play area, swimming pool, gymnasium, power backup and intercom. It has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,200 sq ft",Masab Tank,Hyderabad,17.40373993,78.44963837,27000,INR,2,Posted 8 days ago,"It has area of 1200 sqft and is available at a rent of Rs. 27,000. The house is furnished. Furnishings include 1 refrigerator, 1 sofa, 1 washing machine, 1 dining table, 1 ac and 1 bed. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. ",No Deposit,Furnished
2 BHK Independent Floor,750 sq ft,Hayathnagar,Hyderabad,17.28082466,78.59697723,12000,INR,2,Posted 8 days ago,"It’s a 2 bhk builder floor situated in Hayathnagar. It has area of 750 sqft and is available at a rent of Rs. 12,000. It is a furnished property. It is northwest facing property. This residential property is ready-to-move-in. It is well connected to the city areas. ",No Deposit,Furnished
1 BHK Apartment,600 sq ft,Kondapur,Hyderabad,17.4850235,78.36454773,24000,INR,1,Posted 6 months ago,The house is furnished. It is east facing property. It has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details.,"24,000",Furnished
1 BHK Apartment,600 sq ft,Kondapur,Hyderabad,17.4850235,78.36454773,25000,INR,1,Posted 6 months ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in Sri Rama Project, one of the most prestigious projects of Kondapur. It has area of 600 sqft and is available at a rent of Rs. 25,000. Furnishings include 1 refrigerator, 1 sofa, 1 gas connection, 1 modular kitchen, 4 wardrobe, 1 bed, 1 ac and 1 tv. It is on 2nd floor. The building has a total of 5 floor(s). Its main door is facing north direction. It has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact for more details. ","25,000",Furnished
1 BHK Apartment,600 sq ft,Kondapur,Hyderabad,17.46741295,78.3391037,24000,INR,1,Posted 6 months ago,"Well designed 1 bhk multistorey apartment is available at a prime location in SV Richmond Enclave. The house is furnished. It is west facing property. The property has 1 bathroom and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. ","24,000",Furnished
1 BHK Apartment,600 sq ft,Kondapur,Hyderabad,17.4850235,78.36454773,18000,INR,1,Posted 6 months ago,"The house is semi-furnished. It has power backup. Other amenities include 24 x 7 security, children's play area, intercom and lift available. Its main door is facing east direction. It has 1 bathroom and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ","18,000",Semi-Furnished
1 BHK Apartment,600 sq ft,Kondapur,Hyderabad,17.4850235,78.36454773,25000,INR,1,Posted 6 months ago,"It’s a 1 bhk multistorey apartment situated in Sri Rama Project, Kondapur, Hyderabad. It is a furnished property. It has 1 refrigerator, 1 sofa, 1 washing machine and 1 dining table. It also has 1 gas connection, 1 modular kitchen, 4 wardrobe, 1 bed, 1 ac and 1 tv. It’s on 4th floor out of 5 floors building. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details. ","25,000",Furnished
1 BHK Apartment,600 sq ft,Kondapur,Hyderabad,17.4850235,78.36454773,24000,INR,1,Posted 6 months ago,"A spacious 1 bhk multistorey apartment is available for rental in Sri Rama Project, Kondapur, Hyderabad. It has an area of 600 sqft with a carpet area of 550 sqft . The property is available at a monthly rental of Rs. 24,000 (negotiable ). It has 4 wardrobe, 1 tv, 1 refrigerator and 1 sofa. It also has 1 dining table, 1 gas connection, 1 ac, 1 bed and 1 modular kitchen. It is located on the 3rd floor(out of a total of 5 floor(s)). The property has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact us for more details. ","24,000",Furnished
1 BHK Apartment,600 sq ft,Kondapur,Hyderabad,17.46901894,78.34320831,24000,INR,1,Posted 6 months ago,"A 1 bhk property is available for rental in Shriya Pearls, Kondapur, Hyderabad. It has a built-up area of 600 sqft and is available for rent at Rs. 24,000 per month (negotiable). The house is furnished. Furnishings include 4 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 dining table, 1 ac, 1 bed and 1 modular kitchen. It is located on the 3rd floor(out of a total of 5 floor(s)). It has 24 x 7 security as well as lift available. The project also has power backup. Its main door is facing east direction. It has 1 bathroom and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ","24,000",Furnished
3 BHK Independent Floor,"1,250 sq ft",Hyderguda,Hyderabad,17.39277267,78.48416138,28000,INR,3,Posted a month ago,"A spacious 3 bhk builder floor is available for rental in Hyderguda, Hyderabad. It has a built-up area of 1250 sqft and is available for rent at Rs. 28,000 per month (negotiable). It is a semi-furnished property. It is located on the 1st floor(out of a total of 4 floor(s)). It is west facing property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. If you are interested, please contact us for more details. "," 1,12,000",Semi-Furnished
3 BHK Independent Floor,"1,600 sq ft",Uppal,Hyderabad,17.39837646,78.55826569,18000,INR,3,Posted 18 days ago,Its main door is facing east direction. It has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Contact us for more details.,"54,000",Semi-Furnished
2 BHK Independent Floor,"1,350 sq ft",AS Rao Nagar,Hyderabad,17.47050667,78.54948425,17000,INR,2,Posted 18 days ago,"It has area of 1350 sqft and is available at a rent of Rs. 17,000. The house is semi-furnished. Its main door is facing east direction. It is a 4 year old ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,730 sq ft",Kondapur,Hyderabad,17.46446419,78.3372345,60000,INR,3,Posted 9 days ago,Gated community semi furnished flat with all modern amenities located in aparna serene park kondapur close to Gachibowli Financial district Hitech City," 1,80,000",Semi-Furnished
3 BHK Apartment,"2,680 sq ft",Madhapur,Hyderabad,17.4318943,78.37760162,190000,INR,3,Posted 9 days ago,Gated community high rise fully furnished 3 bhk flat with all modern amenities located in my home bhooja Hitech City close to Mindspace Ikea store metro station," 3,80,000",Furnished
1 BHK Apartment,600 sq ft,Kondapur,Hyderabad,17.46582031,78.36273193,24000,INR,1,Posted 6 months ago,"It’s a 1 bhk multistorey apartment situated in AV Adarsh Residency, Kondapur, Hyderabad. It has area of 600 sqft and is available at a rent of Rs. 24,000. It is a furnished property. Furnishings include 1 refrigerator, 1 sofa, 1 dining table, 1 modular kitchen, 4 wardrobe, 1 bed, 1 ac and 1 tv. It is on 3rd floor. The building has a total of 5 floor(s). Its main door is facing south direction. The property has 1 bathroom and 1 balcony. ","24,000",Furnished
2 BHK Apartment,"1,600 sq ft",Bachupally,Hyderabad,17.54804993,78.37963104,20000,INR,2,Posted a year ago,"It has an area of 1600 sqft . The property is available at a monthly rental of Rs. 20,000 . The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Independent House,"1,000 sq ft",Dammaiguda,Hyderabad,17.49846458,78.59682465,9000,INR,2,Posted a month ago,"A 2 bhk property is available for rent in Dammaiguda, Hyderabad. It is an unfurnished property. It is north facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,342 sq ft",Gachibowli,Hyderabad,17.44487762,78.36528778,32000,INR,2,Posted a year ago,Well designed 2 bhk multistorey apartment is available at a prime location in Babukhan Solitaire. The house is semi-furnished. It is on 7th floor. The building has a total of 7 floor(s). It is situated in the proximity of all the important facilities. Please contact us for more details.,"64,000",Semi-Furnished
1 BHK Apartment,650 sq ft,Kondapur,Hyderabad,17.46209908,78.35467529,9000,INR,1,Posted 3 years ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Kondapur. It has a built-up area of 650 sqft and is available for rent at Rs. 9,000 per month . It is a semi-furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,320 sq ft",Kondapur,Hyderabad,17.45915604,78.3491745,18000,INR,2,Posted 3 years ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Kondapur. It has area of 1320 sqft and is available at a rent of Rs. 18,000. The house is semi-furnished. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,200 sq ft",Himayat Nagar,Hyderabad,17.40361977,78.48451996,50000,INR,3,Posted 2 months ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Himayat Nagar. It has a built-up area of 2200 sqft and is available for rent at Rs. 50,000 per month (negotiable). It is a semi-furnished property. It is on 2nd floor. The building has a total of 5 floor(s). The property has 3 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. "," 1,50,000",Semi-Furnished
3 BHK Apartment,"1,485 sq ft",Kokapet,Hyderabad,17.39761162,78.33480072,48000,INR,2,Posted a month ago,Gated community brand new semi furnished flat with all modern amenities located in gem Nakshatra Kokapet close to outer ring road and financial district,"96,000",Semi-Furnished
2 BHK Apartment,"1,314 sq ft",Manikonda,Hyderabad,17.41757393,78.35713196,45000,INR,2,Posted a month ago,Gated community semi furnished high rise flat with all modern amenities located in my home avatar near outer ring road and future kids school close to financial district,"90,000",Semi-Furnished
3 BHK Apartment,"2,190 sq ft",Shaikpet,Hyderabad,17.40881729,78.40162659,56000,INR,3,Posted a month ago,Gated community semi furnished flat with all modern amenities located in aparna aura near shaikpet close to jubilee hills tolichowki Gachibowli Financial district," 1,12,000",Semi-Furnished
3 BHK Apartment,"2,020 sq ft",Kondapur,Hyderabad,17.45726967,78.36699677,80000,INR,3,Posted 5 months ago,"Gated community semi furnished flat with all modern amenities located in Trendset jayabheri elevate kondapur close to Amb mall, kothaguda cross road.."," 2,40,000",Semi-Furnished
3 BHK Apartment,"1,905 sq ft",Manikonda,Hyderabad,17.40646362,78.37583923,55000,INR,3,Posted a month ago,"Gated community semi furnished flat with all modern amenities located in vazhra vihari manikonda close to outer ring road, Delhi public school, Gachibowli"," 1,10,000",Semi-Furnished
1 BHK Independent Floor,600 sq ft,Anjaiah Nagar,Hyderabad,17.44929695,78.36502075,21000,INR,1,Posted 2 months ago,"It is a furnished property. It is located on the 3rd floor(out of a total of 5 floor(s)). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ","42,000",Furnished
4 BHK Apartment,"3,600 sq ft",Hitech City,Hyderabad,17.4632206,78.37458038,85000,INR,4,Posted a month ago,Gated community semi furnished renovated flat with all modern amenities located in Meenakshi skylounge Hitech City close to cyber towers Google tcs...," 1,70,000",Semi-Furnished
3 BHK Apartment,"1,834 sq ft",Manikonda,Hyderabad,17.41757393,78.35713196,55000,INR,3,Posted 21 days ago,Gated community semi furnished flat with all modern amenities located in my home avatar close to outer ring road finance district kokapet and Gachibowli," 1,10,000",Semi-Furnished
4 BHK Apartment,"2,708 sq ft",Gachibowli,Hyderabad,17.41477776,78.33996582,95000,INR,4,Posted 18 days ago,Gated community fully furnished flat with all modern amenities located in prestige high fields Gachibowli Financial district close to continental hospital," 3,00,000",Furnished
